-0.852250427926234,0.507341118708374, loss: 3.1342670917510986
-1.408723436619481,0.6858743471424964, loss: 2.8300533294677734
-1.8602678660929406,0.6508918891742629, loss: 2.75177264213562
-2.1773251320193046,0.8131372081260921, loss: 2.572019577026367
-0.904941560821852,0.4699646587196753, loss: 3.262544631958008
-1.4536540422577304,0.6408115401837572, loss: 2.8179430961608887
-1.9587921205445402,0.6301748440972219, loss: 2.821943759918213
-2.3627022814760137,0.6644323417412012, loss: 2.710700273513794
-2.654149250319299,0.7709427639249634, loss: 2.611009359359741
-2.898636881284699,0.8794341639914532, loss: 2.533255100250244
-3.03879539627327,0.8935225337046542, loss: 2.5396597385406494
-3.1828569847893573,1.026058569151402, loss: 2.490114450454712
-3.2592017318591746,1.0258606619903985, loss: 2.580702781677246
-3.229887393256711,1.0406341393328806, loss: 2.658616304397583
-1.2549749364508687,0.3371514499457005, loss: 4.461119174957275
-1.8424582911496432,0.6010280576973415, loss: 2.8270933628082275
-2.2073153749479,0.7924231652454706, loss: 2.6409029960632324
-2.4729973814331587,0.7478388772678847, loss: 2.6999659538269043
-2.554300951878112,0.8142501390371549, loss: 3.1613004207611084
-2.7706274160688555,0.8829915894550566, loss: 2.659681558609009
-2.965397348786083,0.916154275205478, loss: 2.592358350753784
-2.900993325326178,1.0018259944910264, loss: 2.9610612392425537
-2.9031046098300384,0.9300460230185665, loss: 2.619413137435913
-3.0937326514724077,0.9933807396431222, loss: 2.5772039890289307
-0.9986446728726495,0.4319209862068683, loss: 3.4419689178466797
-1.5891418377864588,0.6444138301759611, loss: 2.8863303661346436
-1.9772788031954263,0.8215143206014806, loss: 2.6789937019348145
-2.3778887457078777,0.7155062673467115, loss: 2.809159994125366
-2.5426389120971615,0.2860415507568412, loss: 3.2592875957489014
-2.688197867134594,0.8235409064756576, loss: 3.053161382675171
-2.680317081847698,0.7581810072755484, loss: 2.792325258255005
-2.930460236404087,0.9357954291044208, loss: 2.5747246742248535
-3.076176650897602,1.0034742298954755, loss: 2.5504226684570312
-2.992334130500637,-1.7432411832087495, loss: 5.171881675720215
-1.2095797745213892,0.3106772118395946, loss: 4.293526649475098
-1.8671830118766866,0.5391648858881437, loss: 2.9178497791290283
-2.2976721607658295,0.7051307707596851, loss: 2.7918267250061035
-2.3960102724677137,0.5794552024779538, loss: 2.948726177215576
